Year	Collection_Year	Quarter	Plot	Trap	Deciduous	Flag_Deciduous	Pine	Flag_Pine	Rhododendron	Flag_Rhododendron	Other	Flag_Other	Twigs_25	Flag_Twigs_25	Twigs_25_10	Flag_Twigs_25_10	Lvs_Non_Rhodo	Flag_Lvs_Non_Rhodo	Total_Leaves	Flag_Total_Leaves	Total_Lvs_Other	Flag_Total_Lvs_Other	Comments  
2006	12	4	427	E	NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		Data are missing
2006	12	4	427	F	NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		Data are missing
2006	12	4	427	G	NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		Data are missing
2006	12	4	427	H	NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		Data are missing
2006	12	4	427	I	NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		Data are missing
2006	12	4	427	J	NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		Data are missing
2006	12	4	527	A	NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		Data are missing
2006	12	4	527	B	NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		Data are missing
2006	12	4	527	C	NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		Data are missing
2006	12	4	527	D	NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		Data are missing
2006	12	4	527	E	NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		Data are missing
2006	12	4	527	F	NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		Data are missing
2006	12	4	527	G	NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		Data are missing
2006	12	4	527	H	NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		Data are missing
2006	12	4	527	I	NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		Data are missing
2006	12	4	527	J	NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		Data are missing
2006	13	1	118	A	58.37		6.47		0.00		27.90		6.47		NaN		NaN		64.84		92.74		
2006	13	1	118	B	43.84		3.44		0.00		23.05		6.39		NaN		NaN		47.28		70.33		
2006	13	1	118	C	44.60		1.14		0.00		13.74		2.20		NaN		NaN		45.74		59.48		
2006	13	1	118	D	29.30		1.16		0.00		11.34		2.42		NaN		NaN		30.46		41.80		
2006	13	1	118	E	76.16		0.72		0.00		17.07		4.57		NaN		NaN		76.88		93.95		
2006	13	1	118	F	61.93		4.11		0.00		26.88		21.18		NaN		NaN		66.04		92.92		
2006	13	1	118	G	30.53		1.00		0.00		10.38		0.00		NaN		NaN		31.53		41.91		
2006	13	1	118	H	94.18		2.44		0.00		24.62		11.77		NaN		NaN		96.62		121.24		
2006	13	1	118	I	35.60		4.90		0.00		23.84		19.71		NaN		NaN		40.50		64.34		
2006	13	1	118	J	69.96		4.91		0.00		18.80		3.37		NaN		NaN		74.87		93.67		
2006	13	1	218	A	7.32		0.00		0.00		15.26		24.34		NaN		NaN		7.32		22.58		
2006	13	1	218	B	7.60		0.00		0.00		15.50		2.64		NaN		NaN		7.60		23.10		
2006	13	1	218	C	17.17		0.00		0.00		20.61		4.49		NaN		NaN		17.17		37.78		
2006	13	1	218	D	21.85		0.00		0.00		16.40		12.70		NaN		NaN		21.85		38.25		
2006	13	1	218	E	4.40		0.00		0.00		24.91		4.84		NaN		NaN		4.40		29.31		
2006	13	1	218	F	3.63		0.00		0.00		17.81		0.58		NaN		NaN		3.63		21.44		
2006	13	1	218	G	7.95		0.00		0.00		17.96		1.05		NaN		NaN		7.95		25.91		
2006	13	1	218	H	17.69		0.00		0.00		17.68		12.69		NaN		NaN		17.69		35.37		
2006	13	1	218	I	5.61		0.00		0.00		21.53		4.31		NaN		NaN		5.61		27.14		
2006	13	1	218	J	5.43		0.00		0.00		17.82		24.18		NaN		NaN		5.43		23.25		
2006	13	1	318	A	5.14		0.00		1.00		21.01		4.82		NaN		NaN		6.14		27.15		
2006	13	1	318	B	3.91		0.00		1.64		13.59		5.97		NaN		NaN		5.55		19.14		
2006	13	1	318	C	4.62		0.00		12.78		18.92		7.80		NaN		NaN		17.40		36.32		
2006	13	1	318	D	5.31		0.00		3.59		19.17		7.85		NaN		NaN		8.90		28.07		
2006	13	1	318	E	7.43		0.00		0.00		22.49		13.98		NaN		NaN		7.43		29.92		
2006	13	1	318	F	4.91		0.00		0.88		23.92		5.42		NaN		NaN		5.79		29.71		
2006	13	1	318	G	7.06		0.00		1.80		25.02		4.58		NaN		NaN		8.86		33.88		
2006	13	1	318	H	5.53		0.00		6.55		17.97		3.65		NaN		NaN		12.08		30.05		
2006	13	1	318	I	2.42		0.00		1.01		15.24		8.68		NaN		NaN		3.43		18.67		
2006	13	1	318	J	2.23		0.00		1.84		17.89		5.60		NaN		NaN		4.07		21.96		
2006	13	1	427	A	4.70		0.00		3.53		22.93		0.00		NaN		NaN		8.23		31.16		
2006	13	1	427	B	2.04		0.00		2.52		24.00		18.24		NaN		NaN		4.56		28.56		
2006	13	1	427	C	2.24		0.00		3.13		25.48		4.35		NaN		NaN		5.37		30.85		
2006	13	1	427	D	3.54		0.00		2.23		22.87		2.06		NaN		NaN		5.77		28.64		
2006	13	1	427	E	9.01		0.00		10.51		18.23		1.86		NaN		NaN		19.52		37.75		
2006	13	1	427	F	2.78		0.00		6.74		16.97		2.23		NaN		NaN		9.52		26.49		
2006	13	1	427	G	2.01		0.01		3.09		17.31		1.15		NaN		NaN		5.11		22.42		
2006	13	1	427	H	15.45		0.00		5.77		21.74		1.81		NaN		NaN		21.22		42.96		
2006	13	1	427	I	10.73		0.00		1.10		24.87		4.79		NaN		NaN		11.83		36.70		
2006	13	1	427	J	1.25		0.00		7.90		92.76		3.18		NaN		NaN		9.15		101.91		
2006	13	1	527	A	6.92		0.00		0.00		12.51		9.62		NaN		NaN		6.92		19.43		
2006	13	1	527	B	6.59		0.00		1.30		15.65		9.94		NaN		NaN		7.89		23.54		
2006	13	1	527	C	2.99		0.00		0.00		15.25		4.71		NaN		NaN		2.99		18.24		
2006	13	1	527	D	3.74		0.00		0.00		12.98		0.99		NaN		NaN		3.74		16.72		
2006	13	1	527	E	1.35		0.00		0.00		11.86		0.42		NaN		NaN		1.35		13.21		
2006	13	1	527	F	3.07		0.00		0.00		13.61		2.39		NaN		NaN		3.07		16.68		
2006	13	1	527	G	1.12		0.00		0.00		11.75		2.22		NaN		NaN		1.12		12.87		
2006	13	1	527	H	5.39		0.00		0.00		15.64		4.27		NaN		NaN		5.39		21.03		
2006	13	1	527	I	3.85		0.00		0.00		16.64		18.09		NaN		NaN		3.85		20.49		
2006	13	1	527	J	7.53		0.00		0.25		12.95		6.03		NaN		NaN		7.78		20.73		
2006	13	2	118	A	23.05		8.81		0.00		29.43		14.72		NaN		NaN		31.86		61.29		
2006	13	2	118	B	34.05		7.56		0.00		16.83		2.64		NaN		NaN		41.61		58.44		
2006	13	2	118	C	17.93		0.87		0.00		15.60		1.64		NaN		NaN		18.80		34.40		
2006	13	2	118	D	15.14		0.68		0.00		11.65		0.53		NaN		NaN		15.82		27.47		
2006	13	2	118	E	44.99		0.12		0.00		20.60		2.04		NaN		NaN		45.11		65.71		
2006	13	2	118	F	25.54		7.23		0.00		26.96		1.38		NaN		NaN		32.77		59.73		
2006	13	2	118	G	14.65		2.17		0.00		3.46		1.85		NaN		NaN		16.82		20.28		
2006	13	2	118	H	57.21		0.72		0.00		10.38		0.75		NaN		NaN		57.93		68.31		
2006	13	2	118	I	10.13		7.22		0.00		36.75		9.34		NaN		NaN		17.35		54.10		
2006	13	2	118	J	43.34		8.43		0.00		17.09		0.41		NaN		NaN		51.77		68.86		
2006	13	2	218	A	11.04		0.00		0.00		10.51		0.00		NaN		NaN		11.04		21.55		
2006	13	2	218	B	7.40		0.00		0.00		4.39		0.30		NaN		NaN		7.40		11.79		
2006	13	2	218	C	7.60		0.00		0.00		4.79		0.00		NaN		NaN		7.60		12.39		
2006	13	2	218	D	5.88		0.00		0.00		17.37		1.56		NaN		NaN		5.88		23.25		
2006	13	2	218	E	8.09		0.00		0.00		33.16		1.38		NaN		NaN		8.09		41.25		
2006	13	2	218	F	14.01		0.00		0.00		18.81		10.95		NaN		NaN		14.01		32.82		
2006	13	2	218	G	5.69		0.00		0.00		9.61		4.26		NaN		NaN		5.69		15.30		
2006	13	2	218	H	4.45		0.23		0.00		4.95		0.00		NaN		NaN		4.68		9.63		
2006	13	2	218	I	2.86		0.00		0.00		11.38		15.68		NaN		NaN		2.86		14.24		
2006	13	2	218	J	5.38		0.00		0.00		21.89		1.56		NaN		NaN		5.38		27.27		
2006	13	2	318	A	13.85		0.00		11.36		15.68		2.55		NaN		NaN		25.21		40.89		
2006	13	2	318	B	5.94		0.00		23.32		10.23		0.00		NaN		NaN		29.26		39.49		
2006	13	2	318	C	9.08		0.00		78.71		17.28		0.64		NaN		NaN		87.79		105.07		
2006	13	2	318	D	10.22		0.00		17.04		29.15		0.49		NaN		NaN		27.26		56.41		
2006	13	2	318	E	11.97		0.00		40.42		42.11		0.00		NaN		NaN		52.39		94.50		
2006	13	2	318	F	15.52		0.00		35.61		28.81		1.58		NaN		NaN		51.13		79.94		
2006	13	2	318	G	9.26		0.00		34.88		7.53		0.00		NaN		NaN		44.14		51.67		
2006	13	2	318	H	9.66		0.00		31.97		12.58		0.00		NaN		NaN		41.63		54.21		
2006	13	2	318	I	2.30		0.00		22.22		13.88		0.00		NaN		NaN		24.52		38.40		
2006	13	2	318	J	6.54		0.00		41.65		13.97		19.58		NaN		NaN		48.19		62.16		
2006	13	2	427	A	6.11		0.00		23.36		37.35		0.00		NaN		NaN		29.47		66.82		
2006	13	2	427	B	9.80		0.00		30.48		31.38		3.26		NaN		NaN		40.28		71.66		
2006	13	2	427	C	7.37		0.00		48.89		26.45		3.94		NaN		NaN		56.26		82.71		
2006	13	2	427	D	7.76		0.00		16.97		12.48		3.47		NaN		NaN		24.73		37.21		
2006	13	2	427	E	9.71		0.00		30.01		9.49		0.27		NaN		NaN		39.72		49.21		
2006	13	2	427	F	6.70		0.00		13.70		6.90		0.00		NaN		NaN		20.40		27.30		
2006	13	2	427	G	5.64		0.00		43.14		15.04		0.00		NaN		NaN		48.78		63.82		
2006	13	2	427	H	33.93		0.00		13.67		7.28		2.72		NaN		NaN		47.60		54.88		
2006	13	2	427	I	14.39		0.00		3.24		27.44		2.12		NaN		NaN		17.63		45.07		
2006	13	2	427	J	4.21		0.00		45.11		13.38		0.00		NaN		NaN		49.32		62.70		
2006	13	2	527	A	13.76		0.00		0.74		5.94		10.32		NaN		NaN		14.50		20.44		
2006	13	2	527	B	17.70		0.00		6.02		7.07		1.82		NaN		NaN		23.72		30.79		
2006	13	2	527	C	16.15		0.00		0.00		12.20		0.93		NaN		NaN		16.15		28.35		
2006	13	2	527	D	15.66		0.00		0.00		7.00		0.69		NaN		NaN		15.66		22.66		
2006	13	2	527	E	15.54		0.00		0.00		27.52		1.79		NaN		NaN		15.54		43.06		
2006	13	2	527	F	13.78		0.00		0.00		3.25		1.33		NaN		NaN		13.78		17.03		
2006	13	2	527	G	18.95		0.00		0.00		7.70		0.93		NaN		NaN		18.95		26.65		
2006	13	2	527	H	18.10		0.00		0.00		9.29		2.26		NaN		NaN		18.10		27.39		
2006	13	2	527	I	18.62		0.00		0.00		5.82		290.10		NaN		NaN		18.62		24.44		
2006	13	2	527	J	11.06		0.00		1.86		9.87		8.49		NaN		NaN		12.92		22.79		
2006	13	3	118	A	105.43		174.25		0.58		40.74		74.47		NaN		NaN		280.26		321.00		
2006	13	3	118	B	182.25		154.14		0.00		24.98		127.65		NaN		NaN		336.39		361.37		
2006	13	3	118	C	230.40		37.41		0.00		15.81		11.26		NaN		NaN		267.81		283.62		
2006	13	3	118	D	200.18		54.67		0.00		16.47		6.82		NaN		NaN		254.85		271.32		
2006	13	3	118	E	230.75		36.82		0.00		43.82		3.50		NaN		NaN		267.57		311.39		
2006	13	3	118	F	198.21		90.50		0.00		24.99		32.36		NaN		NaN		288.71		313.70		
2006	13	3	118	G	205.46		68.03		0.45		7.45		2.28		NaN		NaN		273.94		281.39		
2006	13	3	118	H	195.05		91.11		0.00		10.25		4.61		NaN		NaN		286.16		296.41		
2006	13	3	118	I	124.12		192.21		0.00		31.00		0.86		NaN		NaN		316.33		347.33		
2006	13	3	118	J	156.56		146.20		0.00		27.57		90.42		NaN		NaN		302.76		330.33		
2006	13	3	218	A	306.47		0.00		0.00		20.87		4.81		NaN		NaN		306.47		327.34		
2006	13	3	218	B	319.35		0.00		0.00		20.71		7.42		NaN		NaN		319.35		340.06		
2006	13	3	218	C	290.08		0.00		0.00		15.43		10.18		NaN		NaN		290.08		305.51		
2006	13	3	218	D	276.47		0.00		0.00		9.74		2.65		NaN		NaN		276.47		286.21		
2006	13	3	218	E	292.05		0.00		0.00		20.53		9.91		NaN		NaN		292.05		312.58		
2006	13	3	218	F	281.20		0.00		0.00		27.40		0.34		NaN		NaN		281.20		308.60		
2006	13	3	218	G	238.36		0.00		0.00		15.67		3.96		NaN		NaN		238.36		254.03		
2006	13	3	218	H	330.88		0.00		0.00		12.11		2.59		NaN		NaN		330.88		342.99		
2006	13	3	218	I	286.45		0.00		0.00		20.26		2.19		NaN		NaN		286.45		306.71		
2006	13	3	218	J	268.81		0.00		0.00		24.41		42.33		NaN		NaN		268.81		293.22		
2006	13	3	318	A	318.34		0.00		28.04		9.03		8.79		NaN		NaN		346.38		355.41		
2006	13	3	318	B	250.72		0.00		25.78		12.34		15.07		NaN		NaN		276.50		288.84		
2006	13	3	318	C	306.73		0.00		41.51		20.54		21.52		NaN		NaN		348.24		368.78		
2006	13	3	318	D	265.56		0.00		31.50		16.65		0.89		NaN		NaN		297.06		313.71		
2006	13	3	318	E	225.86		0.00		60.26		24.62		24.81		NaN		NaN		286.12		310.74		
2006	13	3	318	F	292.69		0.00		63.58		11.97		20.61		NaN		NaN		356.27		368.24		
2006	13	3	318	G	314.34		0.00		39.91		11.08		17.80		NaN		NaN		354.25		365.33		
2006	13	3	318	H	327.46		0.00		17.49		6.82		2.65		NaN		NaN		344.95		351.77		
2006	13	3	318	I	313.63		0.00		38.90		10.06		28.86		NaN		NaN		352.53		362.59		
2006	13	3	318	J	270.00		0.00		32.15		7.80		10.62		NaN		NaN		302.15		309.95		
2006	13	3	427	A	232.72		0.00		25.74		13.00		24.05		NaN		NaN		258.46		271.46		
2006	13	3	427	B	260.34		0.00		24.71		25.80		24.16		NaN		NaN		285.05		310.85		
2006	13	3	427	C	272.04		0.00		54.24		53.84		3.99		NaN		NaN		326.28		380.12		
2006	13	3	427	D	270.97		0.00		13.42		7.28		5.10		NaN		NaN		284.39		291.67		
2006	13	3	427	E	367.14		0.00		36.26		13.88		3.01		NaN		NaN		403.40		417.28		
2006	13	3	427	F	288.21		0.00		33.20		10.86		4.77		NaN		NaN		321.41		332.27		
2006	13	3	427	G	241.60		0.00		22.78		11.59		10.39		NaN		NaN		264.38		275.97		
2006	13	3	427	H	292.70		0.00		2.80		13.37		17.79		NaN		NaN		295.50		308.87		
2006	13	3	427	I	211.11		0.00		6.47		8.32		4.75		NaN		NaN		217.58		225.90		
2006	13	3	427	J	238.54		0.00		42.13		213.36		3.83		NaN		NaN		280.67		494.03		
2006	13	3	527	A	318.47		0.00		22.92		9.88		9.81		NaN		NaN		341.39		351.27		
2006	13	3	527	B	165.54		0.00		4.69		11.44		15.93		NaN		NaN		170.23		181.67		
2006	13	3	527	C	175.12		0.00		0.00		7.95		186.11		NaN		NaN		175.12		183.07		
2006	13	3	527	D	253.54		0.00		0.00		8.99		7.79		NaN		NaN		253.54		262.53		
2006	13	3	527	E	264.65		0.00		0.00		7.39		2.21		NaN		NaN		264.65		272.04		
2006	13	3	527	F	213.76		0.00		0.00		8.17		1.56		NaN		NaN		213.76		221.93		
2006	13	3	527	G	225.02		0.00		0.00		6.62		2.70		NaN		NaN		225.02		231.64		
2006	13	3	527	H	186.39		0.00		0.00		9.29		3.26		NaN		NaN		186.39		195.68		
2006	13	3	527	I	183.76		0.00		0.00		8.26		21.75		NaN		NaN		183.76		192.02		
2006	13	3	527	J	101.15		0.00		0.00		4.73		14.78		NaN		NaN		101.15		105.88		
2007	13	4	118	A	1.31		10.00		0.00		14.28		2.61		NaN		NaN		11.31		25.59		
2007	13	4	118	B	1.53		6.33		0.00		8.29		4.25		NaN		NaN		7.86		16.15		
2007	13	4	118	C	0.51		2.45		0.00		6.41		29.01		NaN		NaN		2.96		9.37		
2007	13	4	118	D	0.00		2.04		0.00		3.64		1.39		NaN		NaN		2.04		5.68		
2007	13	4	118	E	1.32		1.06		0.00		2.94		2.41		NaN		NaN		2.38		5.32		
2007	13	4	118	F	0.39		3.79		0.00		7.71		8.94		NaN		NaN		4.18		11.89		
2007	13	4	118	G	0.00		3.00		0.00		5.52		11.72		NaN		NaN		3.00		8.52		
2007	13	4	118	H	1.60		5.24		0.00		6.48		5.22		NaN		NaN		6.84		13.32		
2007	13	4	118	I	1.05		9.90		0.00		40.31		61.00		NaN		NaN		10.95		51.26		
2007	13	4	118	J	1.58		11.66		0.00		7.22		22.25		NaN		NaN		13.24		20.46		
2007	13	4	218	A	0.00		0.00		0.00		1.07		5.36		NaN		NaN		0.00		1.07		
2007	13	4	218	B	3.87		0.00		0.00		1.07		1.14		NaN		NaN		3.87		4.94		
2007	13	4	218	C	0.00		0.00		0.00		1.54		218.34		NaN		NaN		0.00		1.54		
2007	13	4	218	D	38.42		0.00		0.00		2.20		4.47		NaN		NaN		38.42		40.62		
2007	13	4	218	E	0.82		0.00		0.00		3.49		4.33		NaN		NaN		0.82		4.31		
2007	13	4	218	F	6.81		0.00		0.00		3.45		67.81		NaN		NaN		6.81		10.26		
2007	13	4	218	G	19.77		0.00		0.00		2.96		1.83		NaN		NaN		19.77		22.73		
2007	13	4	218	H	3.89		0.00		0.00		1.79		0.95		NaN		NaN		3.89		5.68		
2007	13	4	218	I	5.58		0.00		0.00		0.81		6.41		NaN		NaN		5.58		6.39		
2007	13	4	218	J	0.54		0.00		0.00		0.94		1.94		NaN		NaN		0.54		1.48		
2007	13	4	318	A	1.41		0.00		0.31		3.69		7.33		NaN		NaN		1.72		5.41		
2007	13	4	318	B	0.58		0.00		2.37		3.53		69.69		NaN		NaN		2.95		6.48		
2007	13	4	318	C	0.00		0.00		0.43		8.30		3.86		NaN		NaN		0.43		8.73		
2007	13	4	318	D	2.60		0.00		0.37		9.96		74.66		NaN		NaN		2.97		12.93		
2007	13	4	318	E	0.00		0.00		0.54		2.53		2.60		NaN		NaN		0.54		3.07		
2007	13	4	318	F	0.00		0.00		2.60		3.54		29.82		NaN		NaN		2.60		6.14		
2007	13	4	318	G	0.00		0.00		0.36		6.14		19.46		NaN		NaN		0.36		6.50		
2007	13	4	318	H	0.00		0.00		0.42		6.64		1.30		NaN		NaN		0.42		7.06		
2007	13	4	318	I	1.57		0.00		1.09		6.74		71.25		NaN		NaN		2.66		9.40		
2007	13	4	318	J	0.00		0.00		1.53		6.09		2.80		NaN		NaN		1.53		7.62		
2007	13	4	427	A	0.43		0.00		3.34		6.28		0.64		NaN		NaN		3.77		10.05		
2007	13	4	427	B	0.61		0.00		2.96		8.48		1.03		NaN		NaN		3.57		12.05		
2007	13	4	427	C	0.40		0.00		0.92		46.37		33.16		NaN		NaN		1.32		47.69		
2007	13	4	427	D	0.01		0.00		2.03		24.98		266.21		NaN		NaN		2.04		27.02		
2007	13	4	427	E	3.15		0.00		0.77		8.61		12.80		NaN		NaN		3.92		12.53		
2007	13	4	427	F	1.02		0.00		0.74		9.71		6.59		NaN		NaN		1.76		11.47		
2007	13	4	427	G	0.69		0.00		2.73		10.45		6.74		NaN		NaN		3.42		13.87		
2007	13	4	427	H	0.16		0.00		0.59		6.13		59.94		NaN		NaN		0.75		6.88		
2007	13	4	427	I	0.42		0.00		0.45		3.88		2.44		NaN		NaN		0.87		4.75		
2007	13	4	427	J	0.18		0.00		0.00		6.97		3.63		NaN		NaN		0.18		7.15		
2007	13	4	527	A	0.00		0.00		1.52		2.54		334.68		NaN		NaN		1.52		4.06		
2007	13	4	527	B	0.00		0.00		0.00		1.71		4.12		NaN		NaN		0.00		1.71		
2007	13	4	527	C	0.00		0.00		0.00		0.55		0.61		NaN		NaN		0.00		0.55		
2007	13	4	527	D	0.00		0.00		0.00		1.40		0.48		NaN		NaN		0.00		1.40		
2007	13	4	527	E	0.00		0.00		0.00		0.89		1.10		NaN		NaN		0.00		0.89		
2007	13	4	527	F	0.00		0.00		0.00		3.27		2.41		NaN		NaN		0.00		3.27		
2007	13	4	527	G	0.00		0.00		0.00		1.41		8.22		NaN		NaN		0.00		1.41		
2007	13	4	527	H	0.00		0.00		0.00		0.83		5.79		NaN		NaN		0.00		0.83		
2007	13	4	527	I	0.14		0.00		0.27		1.33		8.00		NaN		NaN		0.41		1.74		
2007	13	4	527	J	0.00		0.00		0.00		2.64		8.12		NaN		NaN		0.00		2.64		
2007	14	1	118	A	17.83		6.76		0.00		40.23		47.60		NaN		NaN		24.59		64.82		
2007	14	1	118	B	14.70		6.07		0.00		33.58		3.95		NaN		NaN		20.77		54.35		
2007	14	1	118	C	56.86		2.50		0.00		15.74		4.20		NaN		NaN		59.36		75.10		
2007	14	1	118	D	33.79		2.45		0.00		16.64		2.77		NaN		NaN		36.24		52.88		
2007	14	1	118	E	55.38		2.50		0.00		31.87		2.17		NaN		NaN		57.88		89.75		
2007	14	1	118	F	45.51		6.25		0.00		36.67		6.26		NaN		NaN		51.76		88.43		
2007	14	1	118	G	35.37		2.43		0.00		9.01		1.63		NaN		NaN		37.80		46.81		
2007	14	1	118	H	20.82		3.12		0.00		40.95		2.88		NaN		NaN		23.94		64.89		
2007	14	1	118	I	10.30		7.61		0.00		31.26		7.38		NaN		NaN		17.91		49.17		
2007	14	1	118	J	51.65		5.07		0.00		30.95		7.30		NaN		NaN		56.72		87.67		
2007	14	1	218	A	3.28		0.00		0.00		18.56		13.86		NaN		NaN		3.28		21.84		
2007	14	1	218	B	3.96		0.00		0.00		16.63		4.95		NaN		NaN		3.96		20.59		
2007	14	1	218	C	9.91		0.00		0.00		14.84		3.29		NaN		NaN		9.91		24.75		
2007	14	1	218	D	5.14		0.00		0.00		15.28		5.22		NaN		NaN		5.14		20.42		
2007	14	1	218	E	3.43		0.00		0.00		21.69		48.06		NaN		NaN		3.43		25.12		
2007	14	1	218	F	4.28		0.00		0.00		18.06		66.36		NaN		NaN		4.28		22.34		
2007	14	1	218	G	3.30		0.00		0.00		17.85		3.00		NaN		NaN		3.30		21.15		
2007	14	1	218	H	9.48		0.00		0.00		14.07		4.98		NaN		NaN		9.48		23.55		
2007	14	1	218	I	2.39		0.00		0.00		13.89		1.37		NaN		NaN		2.39		16.28		
2007	14	1	218	J	1.91		0.00		0.00		21.18		3.77		NaN		NaN		1.91		23.09		
2007	14	1	318	A	3.88		0.00		2.15		32.40		2.37		NaN		NaN		6.03		38.43		
2007	14	1	318	B	2.22		0.00		7.56		22.36		38.67		NaN		NaN		9.78		32.14		
2007	14	1	318	C	2.00		0.00		7.34		44.60		42.03		NaN		NaN		9.34		53.94		
2007	14	1	318	D	2.76		0.00		3.39		24.48		8.75		NaN		NaN		6.15		30.63		
2007	14	1	318	E	4.26		0.00		7.16		22.96		4.31		NaN		NaN		11.42		34.38		
2007	14	1	318	F	4.96		0.00		3.36		22.49		5.70		NaN		NaN		8.32		30.81		
2007	14	1	318	G	7.68		0.00		6.31		29.89		5.91		NaN		NaN		13.99		43.88		
2007	14	1	318	H	28.50		0.00		8.05		22.62		8.21		NaN		NaN		36.55		59.17		
2007	14	1	318	I	3.25		0.00		7.60		32.15		13.51		NaN		NaN		10.85		43.00		
2007	14	1	318	J	3.75		0.00		5.77		27.49		12.17		NaN		NaN		9.52		37.01		
2007	14	1	427	A	2.82		0.00		5.15		34.33		21.43		NaN		NaN		7.97		42.30		
2007	14	1	427	B	2.11		0.00		0.78		36.90		9.45		NaN		NaN		2.89		39.79		
2007	14	1	427	C	5.20		0.00		4.89		17.42		38.89		NaN		NaN		10.09		27.51		
2007	14	1	427	D	5.70		0.00		3.80		27.15		8.93		NaN		NaN		9.50		36.65		
2007	14	1	427	E	17.69		0.00		4.74		19.46		19.63		NaN		NaN		22.43		41.89		
2007	14	1	427	F	4.66		0.00		5.40		18.10		20.07		NaN		NaN		10.06		28.16		
2007	14	1	427	G	5.09		0.00		3.12		37.13		29.51		NaN		NaN		8.21		45.34		
2007	14	1	427	H	26.94		0.00		1.10		37.02		30.92		NaN		NaN		28.04		65.06		
2007	14	1	427	I	15.00		0.00		0.00		27.37		100.02		NaN		NaN		15.00		42.37		
2007	14	1	427	J	0.57		0.00		7.90		15.77		6.96		NaN		NaN		8.47		24.24		
2007	14	1	527	A	3.71		0.00		0.00		28.75		18.18		NaN		NaN		3.71		32.46		
2007	14	1	527	B	6.41		0.00		1.49		25.84		21.96		NaN		NaN		7.90		33.74		
2007	14	1	527	C	3.19		0.00		0.00		14.05		5.40		NaN		NaN		3.19		17.24		
2007	14	1	527	D	1.95		0.00		0.00		13.62		7.56		NaN		NaN		1.95		15.57		
2007	14	1	527	E	1.95		0.00		0.00		17.11		1.26		NaN		NaN		1.95		19.06		
2007	14	1	527	F	2.33		0.00		0.00		19.75		60.62		NaN		NaN		2.33		22.08		
2007	14	1	527	G	2.06		0.00		0.00		18.61		2.35		NaN		NaN		2.06		20.67		
2007	14	1	527	H	4.84		0.00		0.00		11.94		3.49		NaN		NaN		4.84		16.78		
2007	14	1	527	I	4.66		0.00		0.00		15.85		76.28		NaN		NaN		4.66		20.51		
2007	14	1	527	J	2.70		0.00		0.43		30.09		27.03		NaN		NaN		3.13		33.22		
2007	14	2	118	A	30.90		8.47		0.00		36.24		5.75		NaN		NaN		39.37		75.61		
2007	14	2	118	B	20.10		5.68		0.00		22.42		0.00		NaN		NaN		25.78		48.20		
2007	14	2	118	C	27.11		0.48		0.00		23.35		0.00		NaN		NaN		27.59		50.94		
2007	14	2	118	D	22.70		0.65		0.00		6.64		1.04		NaN		NaN		23.35		29.99		
2007	14	2	118	E	25.94		0.00		0.00		20.33		1.51		NaN		NaN		25.94		46.27		
2007	14	2	118	F	31.83		5.96		0.00		44.54		5.50		NaN		NaN		37.79		82.33		
2007	14	2	118	G	13.31		1.03		0.00		3.82		0.00		NaN		NaN		14.34		18.16		
2007	14	2	118	H	32.25		1.16		0.00		26.19		0.92		NaN		NaN		33.41		59.60		
2007	14	2	118	I	9.14		6.48		0.00		29.24		41.05		NaN		NaN		15.62		44.86		
2007	14	2	118	J	50.70		5.34		0.00		21.80		5.46		NaN		NaN		56.04		77.84		
2007	14	2	218	A	5.82		0.00		0.00		10.26		1.60		NaN		NaN		5.82		16.08		
2007	14	2	218	B	4.72		0.00		0.00		4.77		0.73		NaN		NaN		4.72		9.49		
2007	14	2	218	C	10.69		0.00		0.00		6.74		4.48		NaN		NaN		10.69		17.43		
2007	14	2	218	D	8.02		0.00		0.00		6.81		0.62		NaN		NaN		8.02		14.83		
2007	14	2	218	E	6.92		0.00		0.00		30.73		0.98		NaN		NaN		6.92		37.65		
2007	14	2	218	F	7.15		0.00		0.00		10.27		2.55		NaN		NaN		7.15		17.42		
2007	14	2	218	G	3.60		0.00		0.00		6.33		5.80		NaN		NaN		3.60		9.93		
2007	14	2	218	H	11.85		0.00		0.00		7.45		0.93		NaN		NaN		11.85		19.30		
2007	14	2	218	I	4.72		0.00		0.00		8.08		1.87		NaN		NaN		4.72		12.80		
